pkg,return_code,github_url,homepage,earliest_release,gh_url_check,github
clafx,200.0,,https://t.me/ALAA7X,2023-04-28T17:57:53,0.0,
django-rest-commons,200.0,https://github.com/LeOndaz/drf-rest-commons,https://github.com/LeOndaz/drf-rest-commons,2023-04-25T22:44:59,1.0,https://github.com/LeOndaz/drf-rest-commons
pymwr,200.0,https://github.com/imsayyed/pymwr,https://github.com/imsayyed/pymwr,2023-04-24T22:11:29,1.0,https://github.com/imsayyed/pymwr
dhuolib,200.0,,https://gitlab.engdb.com.br/dhuo-plat/dhuo-data/data-science/dhuolib,2023-04-27T04:00:00,0.0,
common-xmjz,200.0,https://github.com/me/myproject,https://github.com/me/myproject,2023-04-23T10:48:56,,
streamlit-chatbot,200.0,https://github.com/AI-Yash/st-chat,https://github.com/AI-Yash/st-chat,2023-04-28T13:11:12,1.0,https://github.com/AI-Yash/st-chat
antchain-ak-ee637c8293f64104af9686dc12e0cd18,200.0,https://github.com/alipay/antchain-openapi-prod-sdk,https://github.com/alipay/antchain-openapi-prod-sdk,2023-04-25T09:52:04,1.0,https://github.com/alipay/antchain-openapi-prod-sdk
badgescale-ys-plt,200.0,https://github.com/pypa/sampleproject/,,2023-04-25T07:24:09,0.0,
qeng-admin-api,200.0,https://github.com/Phaust94/qeng_admin_api,,2023-04-27T08:13:28,1.0,https://github.com/Phaust94/qeng_admin_api
stmaterial,200.0,https://github.com/zclab/stmaterial,,2023-04-25T13:21:17,1.0,https://github.com/zclab/stmaterial
age-detection,200.0,https://github.com/javatechy/dokr,https://github.com/javatechy/dokr,2023-04-25T09:08:54,1.0,https://github.com/javatechy/dokr
jsonclass,200.0,https://github.com/soundagain2/jsonclass,,2023-04-23T21:09:36,1.0,https://github.com/soundagain2/jsonclass
multisubprocess,200.0,https://github.com/hansalemaos/multisubprocess,https://github.com/hansalemaos/multisubprocess,2023-04-25T14:54:59,1.0,https://github.com/hansalemaos/multisubprocess
scarlet-shark-python,200.0,https://github.com/PiRogueToolSuite/scarlet-shark-python,https://github.com/PiRogueToolSuite/scarlet-shark-python,2023-04-28T12:03:09,1.0,https://github.com/PiRogueToolSuite/scarlet-shark-python
simpler-sf,200.0,https://github.com/benvigano/simpler-sf,https://github.com/benvigano/simpler-sf,2023-04-26T08:41:34,1.0,https://github.com/benvigano/simpler-sf
ml-infer,200.0,https://github.com/codekansas/inference,https://github.com/codekansas/inference,2023-04-27T05:00:23,,
typst-pyimage,200.0,https://github.com/patrick-kidger/typst_pyimage,,2023-04-27T18:29:40,1.0,https://github.com/patrick-kidger/typst_pyimage
printername,200.0,,https://dev.azure.com/yliu9yl/pypi-test,2023-04-26T05:14:43,0.0,
chapsnap,200.0,https://github.com/rlaphoenix/ChapSnap,https://github.com/rlaphoenix/ChapSnap,2023-04-26T00:42:12,1.0,https://github.com/rlaphoenix/ChapSnap
chatdoc,200.0,https://github.com/yuanjie-ai/llm4gpt,https://github.com/yuanjie-ai/llm4gpt,2023-04-25T01:28:02,,
deltatopic,200.0,https://github.com/causalpathlab/deltaTopic,https://github.com/causalpathlab/deltaTopic,2023-04-25T04:35:16,1.0,https://github.com/causalpathlab/deltaTopic
odoo-addon-purchase-order-qty-by-product-category,200.0,https://github.com/OCA/purchase-workflow,https://github.com/OCA/purchase-workflow,2023-04-26T10:04:52,1.0,https://github.com/OCA/purchase-workflow
tsproject,200.0,,https://www.tsginkgo.cn,2023-04-29T08:27:08,0.0,
print-pretty-tree,200.0,https://github.com/itsbrex/print-pretty-tree,https://github.com/itsbrex/print-pretty-tree,2023-04-26T17:30:53,1.0,https://github.com/itsbrex/print-pretty-tree
epcrawler,200.0,https://github.com/dgsmiley18/epcrawler,https://github.com/dgsmiley18/epcrawler,2023-04-25T22:16:00,1.0,https://github.com/dgsmiley18/epcrawler
21234191-cpp-pkg,200.0,https://github.com/gauravs30/Payment-Library-CPP,https://github.com/gauravs30/Payment-Library-CPP,2023-04-23T22:22:52,,
andeplane-pyodide-kernel,200.0,https://github.com/jupyterlite/pyodide-kernel,,2023-04-28T18:04:56,1.0,https://github.com/jupyterlite/pyodide-kernel
skeleton-plot,200.0,https://github.com/AllenInstitute/skeleton_plot,https://github.com/AllenInstitute/skeleton_plot,2023-04-24T19:08:22,,
drb-topic-geojson,200.0,,https://gitlab.com/drb-python/topics/geojson,2023-04-25T09:26:05,0.0,
wagtail-sb-codefield,200.0,,https://gitlab.com/softbutterfly/open-source/wagtail-sb-codefield,2023-04-29T10:00:13,0.0,
conplex-dti,200.0,https://github.com/samsledje/ConPLex,https://github.com/samsledje/ConPLex,2023-04-27T20:34:20,1.0,https://github.com/samsledje/ConPLex
marqeta-client,200.0,https://github.com/marqeta-client/SwadeshInc,https://github.com/marqeta-client/SwadeshInc,2023-04-24T13:01:41,,
